superregion2,iso3,age,female,urban,edu,year,varnum,v53_type,v53_type_desc,median,upperci_95,lowerci_95
FSU,SRB,999.0,999,999,999,2018,53,3,3: Micronutrients,10.6013607635445,16.4284139281018,6.55802853022303
SSA,SSD,999.0,999,999,999,2018,53,3,3: Micronutrients,10.6996412967957,16.1577792476074,7.09015079192431
SSA,STP,999.0,999,999,999,2018,53,3,3: Micronutrients,10.0871148994846,15.315074392524,6.70172772019151
LAC,SUR,999.0,999,999,999,2018,53,3,3: Micronutrients,12.2288796853229,18.6089108160273,7.83047316468421
FSU,SVK,999.0,999,999,999,2018,53,3,3: Micronutrients,11.0625551242356,17.1949791448935,6.92840700672679
FSU,SVN,999.0,999,999,999,2018,53,3,3: Micronutrients,10.041941747349,15.4397589750016,6.26737471073673
HIC,SWE,999.0,999,999,999,2018,53,3,3: Micronutrients,10.0620461354293,10.6327751438132,9.523460874811327
SSA,SWZ,999.0,999,999,999,2018,53,3,3: Micronutrients,10.4273973700924,15.8269064500097,6.89165070115458
SSA,SYC,999.0,999,999,999,2018,53,3,3: Micronutrients,11.1384469731803,16.7941229284335,7.56819362060383
MENA,SYR,999.0,999,999,999,2018,53,3,3: Micronutrients,11.5304944102652,15.6800257562065,8.27276418136451
SSA,TCD,999.0,999,999,999,2018,53,3,3: Micronutrients,10.2448379542783,15.7845814412973,6.59297627172299
SSA,TGO,999.0,999,999,999,2018,53,3,3: Micronutrients,10.6199552401899,16.1784584177052,7.01239293862797
Asia,THA,999.0,999,999,999,2018,53,3,3: Micronutrients,13.8228672957135,25.3017301577023,7.01561270276903
FSU,TJK,999.0,999,999,999,2018,53,3,3: Micronutrients,11.9788382730354,19.5884339794152,7.1094171531245
FSU,TKM,999.0,999,999,999,2018,53,3,3: Micronutrients,14.3672849538201,21.4884105911981,8.72262900064082
Asia,TLS,999.0,999,999,999,2018,53,3,3: Micronutrients,17.9425623476469,27.5903708621714,10.2349185833366
Asia,TON,999.0,999,999,999,2018,53,3,3: Micronutrients,20.8688391006119,29.695968654568,12.2081367588287
LAC,TTO,999.0,999,999,999,2018,53,3,3: Micronutrients,11.6779807588469,18.4902390225241,7.25491215778775
MENA,TUN,999.0,999,999,999,2018,53,3,3: Micronutrients,8.99911080539227,11.0397262199091,7.32945077341548
MENA,TUR,999.0,999,999,999,2018,53,3,3: Micronutrients,6.43704858497938,8.191133202862,5.08008479116864
Asia,TWN,999.0,999,999,999,2018,53,3,3: Micronutrients,9.21971452156854,16.8280146101904,5.29672754508107
SSA,TZA,999.0,999,999,999,2018,53,3,3: Micronutrients,10.6018623007665,15.9845122125734,6.91083759471893
SSA,UGA,999.0,999,999,999,2018,53,3,3: Micronutrients,10.3126094224293,15.5739599127769,6.7833427834824
FSU,UKR,999.0,999,999,999,2018,53,3,3: Micronutrients,10.5771094691411,16.1874024586333,6.56139452105529
LAC,URY,999.0,999,999,999,2018,53,3,3: Micronutrients,5.42055050472553,7.80995252583088,3.72692642174022
HIC,USA,999.0,999,999,999,2018,53,3,3: Micronutrients,7.32841630424732,7.56623674414702,7.09264818305783
FSU,UZB,999.0,999,999,999,2018,53,3,3: Micronutrients,17.0524268184107,25.2440875468444,10.3452537359218
LAC,VCT,999.0,999,999,999,2018,53,3,3: Micronutrients,12.0931284933476,18.5030067516709,7.79219270088901
LAC,VEN,999.0,999,999,999,2018,53,3,3: Micronutrients,4.80998282731074,6.88113236480624,3.37719553524612
Asia,VNM,999.0,999,999,999,2018,53,3,3: Micronutrients,16.6369826046256,27.3385195782258,9.57100619340247
Asia,VUT,999.0,999,999,999,2018,53,3,3: Micronutrients,22.5007728804017,30.1634398557161,13.6094111739491
Asia,WSM,999.0,999,999,999,2018,53,3,3: Micronutrients,20.973772747048,29.2756041709604,12.491303001957
MENA,YEM,999.0,999,999,999,2018,53,3,3: Micronutrients,11.922962775851,17.0843120616061,8.21126959648365
SSA,ZAF,999.0,999,999,999,2018,53,3,3: Micronutrients,8.51570228198651,10.2211819269752,7.09548179012095
SSA,ZMB,999.0,999,999,999,2018,53,3,3: Micronutrients,11.2083239494006,16.6680687382078,7.38031323371658
SSA,ZWE,999.0,999,999,999,2018,53,3,3: Micronutrients,9.62248872446908,14.7116596236426,6.32393679089598
