Region,iso3,age,female,urban,edu,year,varnum,v39_type,v39_type_desc,Median,country name
SSA,GNB,999.0,999,999,999,2018,39,3,3: Micronutrients,13.2791562127565,Guinea-Bissau
SSA,GNQ,999.0,999,999,999,2018,39,3,3: Micronutrients,9.48265334837183,Equatorial Guinea
HIC,GRC,999.0,999,999,999,2018,39,3,3: Micronutrients,11.9411438044194,Greece
LAC,GRD,999.0,999,999,999,2018,39,3,3: Micronutrients,11.1714079383273,Grenada
LAC,GTM,999.0,999,999,999,2018,39,3,3: Micronutrients,16.4496063068784,Guatemala
LAC,GUY,999.0,999,999,999,2018,39,3,3: Micronutrients,5.92224271131742,Guyana
LAC,HND,999.0,999,999,999,2018,39,3,3: Micronutrients,6.67982403371977,Honduras
FSU,HRV,999.0,999,999,999,2018,39,3,3: Micronutrients,12.7441627516194,Croatia
LAC,HTI,999.0,999,999,999,2018,39,3,3: Micronutrients,6.64785696061569,Haiti
FSU,HUN,999.0,999,999,999,2018,39,3,3: Micronutrients,16.3105784419927,Hungary
Asia,IDN,999.0,999,999,999,2018,39,3,3: Micronutrients,12.6714713046459,Indonesia
SAARC,IND,999.0,999,999,999,2018,39,3,3: Micronutrients,11.4031954738804,India
HIC,IRL,999.0,999,999,999,2018,39,3,3: Micronutrients,10.8446492108099,Ireland
MENA,IRN,999.0,999,999,999,2018,39,3,3: Micronutrients,17.9363745212429,Iran
MENA,IRQ,999.0,999,999,999,2018,39,3,3: Micronutrients,18.6764224904748,Iraq
HIC,ISL,999.0,999,999,999,2018,39,3,3: Micronutrients,8.07468001475719,Iceland
MENA,ISR,999.0,999,999,999,2018,39,3,3: Micronutrients,9.2168794248558,Israel
HIC,ITA,999.0,999,999,999,2018,39,3,3: Micronutrients,10.6760485266979,Italy
LAC,JAM,999.0,999,999,999,2018,39,3,3: Micronutrients,9.79756649358506,Jamaica
MENA,JOR,999.0,999,999,999,2018,39,3,3: Micronutrients,15.6301881184446,Jordan
Asia,JPN,999.0,999,999,999,2018,39,3,3: Micronutrients,7.41048458358353,Japan
FSU,KAZ,999.0,999,999,999,2018,39,3,3: Micronutrients,11.2758865131487,Kazakhstan
SSA,KEN,999.0,999,999,999,2018,39,3,3: Micronutrients,10.2480328872728,Kenya
FSU,KGZ,999.0,999,999,999,2018,39,3,3: Micronutrients,10.2233007075552,Kyrgyzstan
Asia,KHM,999.0,999,999,999,2018,39,3,3: Micronutrients,14.5829889709211,Cambodia
Asia,KIR,999.0,999,999,999,2018,39,3,3: Micronutrients,10.8184353424581,Kiribati
Asia,KOR,999.0,999,999,999,2018,39,3,3: Micronutrients,10.9127274308172,South Korea
MENA,KWT,999.0,999,999,999,2018,39,3,3: Micronutrients,11.5015038270539,Kuwait
Asia,LAO,999.0,999,999,999,2018,39,3,3: Micronutrients,10.7951243966805,Laos
MENA,LBN,999.0,999,999,999,2018,39,3,3: Micronutrients,26.1631597294527,Lebanon
