Region,iso3,age,female,urban,edu,year,varnum,v43_type,v43_type_desc,Median,country name
FSU,SVK,999.0,999,999,999,2018,43,3,3: Micronutrients,1751.80707151028,Slovakia
FSU,SVN,999.0,999,999,999,2018,43,3,3: Micronutrients,1107.53069310356,Slovenia
HIC,SWE,999.0,999,999,999,2018,43,3,3: Micronutrients,905.485788579633,Sweden
SSA,SWZ,999.0,999,999,999,2018,43,3,3: Micronutrients,1175.4451690519,Eswatini
SSA,SYC,999.0,999,999,999,2018,43,3,3: Micronutrients,1904.28159409181,Seychelles
MENA,SYR,999.0,999,999,999,2018,43,3,3: Micronutrients,1190.14094823659,Syria
SSA,TCD,999.0,999,999,999,2018,43,3,3: Micronutrients,2538.15598133811,Chad
SSA,TGO,999.0,999,999,999,2018,43,3,3: Micronutrients,1757.43882530179,Togo
Asia,THA,999.0,999,999,999,2018,43,3,3: Micronutrients,393.588146309915,Thailand
FSU,TJK,999.0,999,999,999,2018,43,3,3: Micronutrients,901.482378962678,Tajikistan
FSU,TKM,999.0,999,999,999,2018,43,3,3: Micronutrients,880.522066074437,Turkmenistan
Asia,TLS,999.0,999,999,999,2018,43,3,3: Micronutrients,453.238531803835,Timor-Leste
Asia,TON,999.0,999,999,999,2018,43,3,3: Micronutrients,1093.44581604224,Tonga
LAC,TTO,999.0,999,999,999,2018,43,3,3: Micronutrients,755.392115497141,Trinidad and Tobago
MENA,TUN,999.0,999,999,999,2018,43,3,3: Micronutrients,520.982211460655,Tunisia
MENA,TUR,999.0,999,999,999,2018,43,3,3: Micronutrients,2063.90217730458,Turkey
SSA,TZA,999.0,999,999,999,2018,43,3,3: Micronutrients,2078.72408511353,Tanzania
SSA,UGA,999.0,999,999,999,2018,43,3,3: Micronutrients,2067.93086665696,Uganda
FSU,UKR,999.0,999,999,999,2018,43,3,3: Micronutrients,1061.70333911899,Ukraine
LAC,URY,999.0,999,999,999,2018,43,3,3: Micronutrients,962.676645523057,Uruguay
HIC,USA,999.0,999,999,999,2018,43,3,3: Micronutrients,778.449544372775,United States
FSU,UZB,999.0,999,999,999,2018,43,3,3: Micronutrients,912.32590633185,Uzbekistan
LAC,VCT,999.0,999,999,999,2018,43,3,3: Micronutrients,1345.62461525331,Saint Vincent and the Grenadines
LAC,VEN,999.0,999,999,999,2018,43,3,3: Micronutrients,1557.97713438896,Venezuela
Asia,VNM,999.0,999,999,999,2018,43,3,3: Micronutrients,544.932854781768,Vietnam
Asia,VUT,999.0,999,999,999,2018,43,3,3: Micronutrients,816.116715184779,Vanuatu
Asia,WSM,999.0,999,999,999,2018,43,3,3: Micronutrients,730.395112812789,Samoa
MENA,YEM,999.0,999,999,999,2018,43,3,3: Micronutrients,266.812014567097,Yemen
SSA,ZAF,999.0,999,999,999,2018,43,3,3: Micronutrients,496.846788906613,South Africa
SSA,ZMB,999.0,999,999,999,2018,43,3,3: Micronutrients,1485.90558801508,Zambia
SSA,ZWE,999.0,999,999,999,2018,43,3,3: Micronutrients,696.015675640661,Zimbabwe
